,us_cpi,us_inflation,us_gdp,us_m2,eu_gdp,uk_cpi,uk_inflation,uk_gdp,uk_m2,jp_cpi,jp_inflation,jp_gdp,jp_m2,hk_cpi,hk_inflation,hk_gdp,au_cpi,au_inflation,au_gdp,au_m2
2013-11-13,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-14,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-15,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-18,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-19,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-20,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-21,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-22,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-25,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-26,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-27,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-28,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-11-29,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-02,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-03,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-04,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-05,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-06,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-09,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-10,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-11,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-12,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-13,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-16,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-17,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-18,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-19,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-20,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-23,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-24,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-25,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-26,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-27,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-30,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2013-12-31,106.833848874866,1.46483265562717,16843190993000.0,14933186984470.5,15398507628838.6,108.969853893102,2.29166666666659,2796908333283.39,2585562660261.4,100.017577781684,0.335037912184741,5212328181166.18,1185244100000000.0,114.327551250282,4.33799342105267,275696879834.966,107.700306290987,2.44988248109259,1583737461925.39,1621130041674.28
2014-01-01,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-02,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-03,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-06,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-07,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-08,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-09,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-10,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-13,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-14,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-15,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-16,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-17,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-20,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-21,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-22,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-23,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-24,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-27,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-28,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-29,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-30,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-01-31,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-03,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-04,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-05,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-06,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-07,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-10,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-11,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-12,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-13,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-14,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-17,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-18,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-19,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-20,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-21,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-24,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-25,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-26,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-27,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-02-28,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-03-03,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-03-04,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-03-05,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-03-06,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-03-07,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-03-10,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
2014-03-11,108.566932118964,1.62222297740817,17550680174000.0,15706487072700.0,15763596442222.6,110.551137414463,1.45112016293279,3085362169410.29,2520034114562.07,102.777289506064,2.75922671353253,4896994405353.29,1219178800000000.0,119.384996620861,4.42364532019699,291459995978.893,110.379813789798,2.48792932080492,1474677007565.64,1735142459087.75
