date,USD_GBP,USD_EUR,USD_JPY,USD_HKD,USD_AUD
2012-04-10,0.63055,0.76254,81.2,7.7653,0.97156
2012-04-11,0.62901,0.76156,80.86,7.7647,0.97045
2012-04-12,0.62701,0.76028,81.0,7.7646,0.96138
2012-04-13,0.62732,0.76057,80.99,7.7613,0.96136
2012-04-16,0.63168,0.76781,80.76,7.7597,0.96668
2012-04-17,0.62702,0.7615,80.69,7.7598,0.96436
2012-04-18,0.62564,0.76377,81.45,7.7612,0.96448
2012-04-19,0.62441,0.76418,81.71,7.761,0.96683
2012-04-20,0.62064,0.75804,81.72,7.7616,0.96559
2012-04-23,0.62189,0.76156,81.11,7.7613,0.97243
2012-04-24,0.61956,0.75982,81.2,7.7609,0.97067
2012-04-25,0.62048,0.75723,81.29,7.7592,0.96706
2012-04-26,0.61778,0.75672,80.94,7.7596,0.96375
2012-04-27,0.6163,0.75592,80.69,7.7596,0.95842
2012-04-30,0.61522,0.75677,80.1,7.7589,0.95989
2012-05-01,0.6168199999999999,0.7591650000000001,80.15,7.75855,0.9642200000000001
2012-05-02,0.61842,0.76156,80.2,7.7582,0.96855
2012-05-03,0.61819,0.76202,80.39,7.7591,0.97249
2012-05-04,0.6183,0.7615,80.27,7.7616,0.977
2012-05-07,0.61879,0.76728,79.943,7.7625,0.98151
2012-05-08,0.61916,0.76775,79.854,7.7616,0.98503
2012-05-09,0.62158,0.7722,79.529,7.7629,0.99506
2012-05-10,0.61863,0.77155,79.708,7.7629,0.98766
2012-05-11,0.6206,0.77256,79.944,7.7647,0.99482
2012-05-14,0.62194,0.77742,79.795,7.7657,1.0014
2012-05-15,0.62299,0.77863,79.927,7.766,0.99945
2012-05-16,0.62745,0.78505,80.49,7.7688,1.0059
2012-05-17,0.63145,0.78852,80.25,7.7686,1.0089
2012-05-18,0.63218,0.7861,79.357,7.7653,1.0124
2012-05-21,0.63333,0.78431,79.263,7.7642,1.0172
2012-05-22,0.63338,0.78321,79.879,7.7658,1.0111
2012-05-23,0.63544,0.78995,79.461,7.766,1.0251
2012-05-24,0.63785,0.79637,79.438,7.7639,1.0227
2012-05-25,0.63789,0.79707,79.547,7.763,1.0214
2012-05-28,0.63672,0.7958,79.381,7.7624,1.0138
2012-05-29,0.63835,0.79853,79.566,7.7636,1.0171
2012-05-30,0.64138,0.80399,79.096,7.7626,1.0234
2012-05-31,0.64492,0.80626,78.739,7.7648,1.0268
2012-06-01,0.6533,0.81156,78.112,7.7608,1.0365
2012-06-04,0.65004,0.80405,78.122,7.7603,1.0289
2012-06-05,0.65174,0.80457,78.244,7.7585,1.0268
2012-06-06,0.64581,0.80096,79.151,7.7586,1.0141
2012-06-07,0.642,0.79397,79.46,7.7583,1.0014
2012-06-08,0.64802,0.80205,79.323,7.7577,1.0158
2012-06-11,0.64389,0.79719,79.401,7.7585,1.0046
2012-06-12,0.64349,0.80051,79.571,7.7588,1.0087
2012-06-13,0.64329,0.79783,79.623,7.7582,1.0025
2012-06-14,0.64473,0.79675,79.285,7.7587,1.006
2012-06-15,0.64457,0.7939,78.787,7.7598,0.99746
2012-06-18,0.63877,0.79252,79.054,7.7599,0.99215
2012-06-19,0.63809,0.79246,78.905,7.7592,0.98391
2012-06-20,0.63445,0.78715,78.904,7.7589,0.98048
2012-06-21,0.6369,0.78927,80.08,7.7595,0.98216
2012-06-22,0.64136,0.79751,80.29,7.7606,0.99609
2012-06-25,0.6429,0.80077,79.733,7.7601,0.99936
2012-06-26,0.64096,0.8016,79.335,7.7595,0.99655
2012-06-27,0.64105,0.80141,79.732,7.7588,0.99247
2012-06-28,0.6433,0.80528,79.401,7.7588,0.99509
2012-06-29,0.64083,0.79428,79.531,7.7568,0.98006
2012-07-02,0.63853,0.79409,79.814,7.7564,0.97538
2012-07-03,0.63837,0.79523,79.73,7.7537,0.97527
2012-07-04,0.63949,0.79618,79.841,7.7545,0.97301
2012-07-05,0.64252,0.80476,79.784,7.7547,0.97143
2012-07-06,0.64353,0.80795,79.882,7.7537,0.97423
2012-07-09,0.64557,0.81347,79.566,7.755,0.98284
2012-07-10,0.64477,0.814,79.479,7.7547,0.97802
2012-07-11,0.64286,0.81566,79.233,7.7545,0.97496
2012-07-12,0.64756,0.82115,79.348,7.7565,0.98776
2012-07-13,0.64629,0.82068,79.278,7.7573,0.9835
2012-07-16,0.64417,0.82122,79.042,7.7569,0.98004
2012-07-17,0.64014,0.81427,79.098,7.7561,0.97231
2012-07-18,0.64084,0.81739,78.985,7.7565,0.97
2012-07-19,0.63726,0.81387,78.546,7.7562,0.95833
2012-07-20,0.63799,0.81967,78.574,7.7569,0.96221
2012-07-23,0.6442,0.8261,78.249,7.757,0.97348
2012-07-24,0.64397,0.8272,78.278,7.7571,0.97229
2012-07-25,0.64546,0.82413,78.268,7.7577,0.97181
2012-07-26,0.6385,0.81566,78.132,7.7575,0.96166
2012-07-27,0.63567,0.81189,78.177,7.7571,0.95859
2012-07-30,0.63682,0.81659,78.213,7.7553,0.9528
2012-07-31,0.63819,0.81407,78.175,7.7537,0.95042
2012-08-01,0.64035,0.81314,78.224,7.754,0.95064
2012-08-02,0.64021,0.80998,78.276,7.7557,0.94905
2012-08-03,0.64308,0.81666,78.277,7.7548,0.95133
2012-08-06,0.64222,0.80782,78.35,7.7554,0.94733
2012-08-07,0.63799,0.80412,78.466,7.7543,0.94411
2012-08-08,0.63943,0.81064,78.372,7.7561,0.94877
2012-08-09,0.63987,0.81294,78.473,7.7559,0.94618
2012-08-10,0.64109,0.81553,78.389,7.7574,0.95099
2012-08-13,0.63713,0.81044,78.296,7.7572,0.94732
2012-08-14,0.63633,0.80959,78.643,7.7569,0.94948
2012-08-15,0.6375,0.8146,79.0,7.7572,0.95512
2012-08-16,0.63682,0.8144,79.306,7.7569,0.95366
2012-08-17,0.63642,0.81057,79.412,7.7555,0.95882
2012-08-20,0.63695,0.81301,79.528,7.7571,0.95805
2012-08-21,0.63433,0.80463,79.506,7.757,0.95261
2012-08-22,0.63291,0.80334,79.25,7.7571,0.95807
2012-08-23,0.63026,0.79669,78.617,7.7569,0.95451
2012-08-24,0.63133,0.79955,78.484,7.7567,0.96194
2012-08-27,0.63243,0.79808,78.779,7.7561,0.96217
2012-08-28,0.63333,0.79694,78.57,7.7564,0.96382
2012-08-29,0.63117,0.79713,78.621,7.7566,0.96357
2012-08-30,0.63066,0.79719,78.627,7.7562,0.96795
2012-08-31,0.6306,0.79296,78.471,7.7556,0.96749
2012-09-03,0.62954,0.79567,78.318,7.7565,0.97693
2012-09-04,0.6297,0.79498,78.369,7.7564,0.9752
2012-09-05,0.62836,0.79504,78.446,7.7569,0.98084
2012-09-06,0.62795,0.79126,78.62,7.7566,0.9765
2012-09-07,0.62703,0.78703,78.908,7.7559,0.96639
2012-09-10,0.62594,0.78272,78.256,7.756,0.96658
2012-09-11,0.62391,0.78204,77.97,7.7548,0.96199
2012-09-12,0.62167,0.77543,77.892,7.7548,0.95549
2012-09-13,0.6208,0.77459,77.645,7.7553,0.95716
2012-09-14,0.61661,0.76365,78.076,7.7526,0.94433
2012-09-17,0.61665,0.76418,78.412,7.7521,0.95155
2012-09-18,0.61552,0.76605,78.627,7.7523,0.95963
2012-09-19,0.61737,0.76911,78.742,7.7531,0.95793
2012-09-20,0.6177,0.77196,78.13,7.7524,0.96194
2012-09-21,0.61495,0.76994,78.211,7.7519,0.95203
2012-09-24,0.61691,0.77423,78.035,7.7524,0.96121
2012-09-25,0.61591,0.77328,77.768,7.7533,0.95832
2012-09-26,0.61884,0.77851,77.711,7.754,0.96699
2012-09-27,0.61667,0.77676,77.66,7.7537,0.95961
2012-09-28,0.61721,0.7734,77.626,7.7539,0.9587
2012-10-01,0.61994,0.77658,77.984,7.7541,0.96536
2012-10-02,0.61918,0.7734,78.128,7.7545,0.96914
2012-10-03,0.62062,0.77495,78.348,7.7552,0.97838
2012-10-04,0.62076,0.77214,78.666,7.7548,0.97853
2012-10-05,0.61779,0.76911,78.465,7.753,0.97539
2012-10-08,0.62386,0.77172,78.291,7.754,0.98171
2012-10-09,0.62372,0.77202,78.244,7.7528,0.97761
2012-10-10,0.62452,0.77586,78.315,7.7525,0.97556
2012-10-11,0.62336,0.77411,78.387,7.7526,0.97329
2012-10-12,0.62182,0.77101,78.412,7.7518,0.97564
2012-10-15,0.6225,0.77095,78.714,7.7511,0.9761
2012-10-16,0.62065,0.76652,78.905,7.7507,0.97294
2012-10-17,0.61852,0.7622,78.681,7.7518,0.96723
2012-10-18,0.61892,0.76231,79.288,7.7505,0.96295
2012-10-19,0.62351,0.76717,79.225,7.7506,0.96555
2012-10-22,0.62352,0.76552,79.821,7.7503,0.96892
2012-10-23,0.62564,0.76894,79.846,7.7502,0.97363
2012-10-24,0.62456,0.77268,79.841,7.7503,0.96786
2012-10-25,0.61949,0.76965,80.16,7.7504,0.96283
2012-10-26,0.6207,0.77471,79.912,7.7503,0.96731
2012-10-29,0.62378,0.77531,79.617,7.7503,0.96565
2012-10-30,0.62197,0.77149,79.463,7.7501,0.96351
2012-10-31,0.62068,0.76965,79.874,7.7501,0.96421
2012-11-01,0.619,0.77071,80.02,7.7501,0.9627
2012-11-02,0.62381,0.77821,80.58,7.7501,0.96296
2012-11-05,0.62605,0.78266,80.3,7.7502,0.96564
2012-11-06,0.62574,0.78125,80.16,7.7502,0.95805
2012-11-07,0.62639,0.78456,80.11,7.7505,0.95936
2012-11-08,0.62543,0.78518,79.884,7.7512,0.96027
2012-11-09,0.62805,0.78777,79.124,7.751,0.9651
2012-11-12,0.62976,0.78524,79.411,7.7506,0.95799
2012-11-13,0.62984,0.78765,79.497,7.7504,0.95991
2012-11-14,0.63068,0.78579,80.15,7.7506,0.96
2012-11-15,0.63143,0.78394,81.26,7.7513,0.96817
2012-11-16,0.62962,0.78462,81.16,7.7523,0.96799
2012-11-19,0.62937,0.78358,81.18,7.7519,0.96247
2012-11-20,0.62819,0.7807,81.5,7.7516,0.96268
2012-11-21,0.62765,0.78094,82.38,7.7508,0.96509
2012-11-22,0.62646,0.77561,82.54,7.751,0.96331
2012-11-23,0.62755,0.77465,82.26,7.7503,0.96003
2012-11-26,0.62477,0.77137,82.13,7.7501,0.95773
2012-11-27,0.62349,0.77155,82.14,7.7501,0.95456
2012-11-28,0.62592,0.77574,81.79,7.7502,0.95718
2012-11-29,0.62377,0.76959,82.13,7.75,0.95675
2012-11-30,0.62436,0.77006,82.68,7.7501,0.96057
2012-12-03,0.62197,0.76587,82.22,7.7501,0.95864
2012-12-04,0.62046,0.76383,81.94,7.75,0.95455
2012-12-05,0.62143,0.7654,82.14,7.7501,0.95545
2012-12-06,0.62068,0.76499,82.36,7.75,0.95288
2012-12-07,0.62464,0.77489,82.29,7.7501,0.95451
2012-12-10,0.62212,0.7734,82.16,7.75,0.95267
2012-12-11,0.62141,0.76965,82.44,7.7501,0.9529
2012-12-12,0.61944,0.76687,82.91,7.7501,0.9477
2012-12-13,0.61945,0.7647,83.49,7.7501,0.94754
2012-12-14,0.62037,0.76447,83.75,7.75,0.95016
2012-12-17,0.61702,0.75988,83.88,7.7501,0.94939
2012-12-18,0.61679,0.75884,83.87,7.7501,0.94946
2012-12-19,0.61352,0.75177,84.47,7.7501,0.95226
2012-12-20,0.61498,0.75494,84.19,7.75,0.95365
2012-12-21,0.6164,0.75706,84.03,7.7501,0.95859
2012-12-24,0.61847,0.75654,84.46,7.7506,0.96195
2012-12-25,0.6183299999999999,0.75563,84.92,7.750966666666667,0.9624733333333333
2012-12-26,0.61819,0.75472,85.38,7.751333333333333,0.9629966666666667
2012-12-27,0.61805,0.75381,85.84,7.7517,0.96352
2012-12-28,0.6197,0.75855,86.1,7.7517,0.96276
2012-12-31,0.61854,0.75792,86.11,7.7505,0.96347
2013-01-01,0.61616,0.7559750000000001,86.555,7.75065,0.95817
2013-01-02,0.61378,0.75403,87.0,7.7508,0.95287
2013-01-03,0.6188,0.76324,86.96,7.7513,0.95184
2013-01-04,0.62427,0.76852,88.35,7.7516,0.96019
2013-01-07,0.62252,0.76693,87.8,7.751,0.9526
2013-01-08,0.62242,0.76418,87.54,7.7514,0.95262
2013-01-09,0.62427,0.76593,87.58,7.7517,0.95121
2013-01-10,0.6232,0.7626,88.28,7.7515,0.94586
2013-01-11,0.62016,0.75335,89.03,7.752,0.94629
2013-01-14,0.62304,0.74957,89.27,7.7523,0.94686
2013-01-15,0.62298,0.75036,88.57,7.7529,0.94943
2013-01-16,0.62522,0.75318,88.17,7.7528,0.94848
2013-01-17,0.62395,0.74806,89.26,7.7526,0.94958
2013-01-18,0.62834,0.75053,89.97,7.7526,0.95122
2013-01-21,0.62974,0.75058,89.6,7.7532,0.95061
2013-01-22,0.63051,0.75092,88.74,7.7528,0.94714
2013-01-23,0.63068,0.75019,88.51,7.7533,0.94786
2013-01-24,0.63218,0.74912,89.69,7.7532,0.95415
2013-01-25,0.63212,0.74245,91.11,7.7541,0.95902
2013-01-28,0.6356,0.74383,90.9,7.7577,0.96177
2013-01-29,0.63545,0.74444,90.46,7.7587,0.95734
2013-01-30,0.63385,0.7385,91.24,7.7589,0.95975
2013-01-31,0.63247,0.73801,91.01,7.7569,0.96007
2013-02-01,0.63156,0.73292,92.19,7.7578,0.96247
2013-02-04,0.63599,0.7379,92.7,7.7539,0.95853
2013-02-05,0.63522,0.73872,93.32,7.7539,0.96255
2013-02-06,0.63853,0.73981,93.57,7.7542,0.96982
2013-02-07,0.63665,0.73823,93.67,7.7563,0.96966
2013-02-08,0.63283,0.74772,92.36,7.7556,0.9677
2013-02-11,0.63737,0.74677,93.44,7.755,0.97297
2013-02-12,0.64109,0.74416,94.21,7.7555,0.97537
2013-02-13,0.64243,0.74184,93.43,7.7559,0.96706
2013-02-14,0.64486,0.75036,93.34,7.7551,0.96638
2013-02-15,0.6457,0.75047,93.08,7.7546,0.96773
2013-02-18,0.64552,0.74895,93.8,7.7545,0.96959
2013-02-19,0.64657,0.74912,93.5,7.7547,0.96674
2013-02-20,0.65318,0.74794,93.56,7.7545,0.96941
2013-02-21,0.65539,0.75838,93.17,7.7557,0.9752
2013-02-22,0.65376,0.75838,93.27,7.7565,0.96792
2013-02-25,0.66063,0.75165,93.96,7.7564,0.96941
2013-02-26,0.66017,0.7647,91.92,7.7592,0.97599
2013-02-27,0.65973,0.76353,91.67,7.7578,0.98053
2013-02-28,0.65732,0.76167,92.22,7.7561,0.97563
2013-03-01,0.66515,0.76923,92.72,7.7561,0.98008
2013-03-04,0.66426,0.76882,93.54,7.7557,0.9857
2013-03-05,0.65966,0.76722,93.18,7.7563,0.97706
2013-03-06,0.66314,0.76717,93.48,7.756,0.972
2013-03-07,0.66487,0.76864,94.39,7.7571,0.97502
2013-03-08,0.66539,0.76394,95.87,7.7559,0.97311
2013-03-11,0.67212,0.76959,96.13,7.7572,0.97753
2013-03-12,0.67134,0.76611,95.95,7.7569,0.96782
2013-03-13,0.66852,0.77036,95.98,7.7571,0.96857
2013-03-14,0.66917,0.77298,96.46,7.7584,0.96583
2013-03-15,0.66025,0.76418,95.95,7.7583,0.96355
2013-03-18,0.66223,0.77346,95.04,7.7617,0.96264
2013-03-19,0.66119,0.77256,95.4,7.7607,0.96377
2013-03-20,0.66064,0.7725,95.55,7.7628,0.96323
2013-03-21,0.65968,0.77459,95.24,7.7633,0.95856
2013-03-22,0.65863,0.77232,94.88,7.7631,0.9586
2013-03-25,0.65837,0.7731,94.74,7.7616,0.95524
2013-03-26,0.66014,0.77754,94.28,7.7599,0.9535
2013-03-27,0.66193,0.78321,94.22,7.7627,0.95818
2013-03-28,0.66037,0.78094,94.39,7.7642,0.96119
2013-03-29,0.660212,0.780516,94.17,7.7597,0.960026
2013-04-01,0.659738,0.7792439999999999,93.51,7.7462,0.956534
2013-04-02,0.65958,0.77882,93.29,7.7417,0.95537
2013-04-03,0.66137,0.77954,93.51,7.7623,0.95393
2013-04-04,0.66114,0.78015,95.42,7.7636,0.95881
2013-04-05,0.65598,0.77256,96.18,7.7655,0.9599
2013-04-08,0.65342,0.76787,98.64,7.7637,0.96007
2013-04-09,0.65318,0.76687,98.87,7.7644,0.95468
2013-04-10,0.65322,0.76418,99.11,7.763,0.94979
2013-04-11,0.64944,0.76225,99.39,7.7625,0.94603
2013-04-12,0.65101,0.76617,99.25,7.7615,0.94974
2013-04-15,0.65201,0.76447,97.72,7.7628,0.96117
2013-04-16,0.65268,0.76167,97.78,7.7621,0.96382
2013-04-17,0.65603,0.76167,97.96,7.7626,0.96664
2013-04-18,0.65527,0.76658,98.43,7.763,0.96842
2013-04-19,0.65147,0.76249,99.28,7.7636,0.96775
2013-04-22,0.65682,0.76705,99.72,7.7641,0.97384
2013-04-23,0.65562,0.76982,98.97,7.7644,0.97583
2013-04-24,0.65547,0.76888,99.54,7.7641,0.97332
2013-04-25,0.64664,0.76453,99.14,7.7637,0.96858
2013-04-26,0.6462,0.76929,98.57,7.7638,0.97323
2013-04-29,0.64364,0.7626,97.82,7.7615,0.96629
2013-04-30,0.64588,0.76499,97.42,7.761,0.96764
2013-05-01,0.64384,0.76154,97.62,7.7603,0.9716899999999999
2013-05-02,0.6418,0.75809,97.82,7.7596,0.97574
2013-05-03,0.6429,0.76254,98.06,7.7592,0.97453
2013-05-06,0.64324,0.76295,99.32,7.7596,0.97665
2013-05-07,0.64408,0.76295,99.17,7.7618,0.98482
2013-05-08,0.64477,0.76132,98.89,7.7605,0.98005
2013-05-09,0.64248,0.76092,98.77,7.7596,0.97839
2013-05-10,0.65006,0.76994,101.59,7.7605,0.99923
2013-05-13,0.65066,0.77083,101.76,7.7614,1.0023
2013-05-14,0.65358,0.77059,101.63,7.7619,1.0079
2013-05-15,0.65796,0.77736,102.64,7.7619,1.0117
2013-05-16,0.65593,0.7758,102.52,7.7633,1.0178
2013-05-17,0.65642,0.77706,102.47,7.7637,1.027
2013-05-20,0.6579,0.77803,102.59,7.7621,1.0223
2013-05-21,0.65996,0.77724,102.85,7.7618,1.0218
2013-05-22,0.66215,0.77381,103.12,7.7614,1.0255
2013-05-23,0.66352,0.77592,101.7,7.7626,1.0321
2013-05-24,0.6623,0.77286,101.44,7.7632,1.0316
2013-05-27,0.66126,0.77286,100.93,7.7636,1.036
2013-05-28,0.66108,0.77292,102.01,7.7636,1.0322
2013-05-29,0.66164,0.77208,101.07,7.7638,1.0382
2013-05-30,0.66108,0.77256,101.75,7.7642,1.0424
2013-05-31,0.65635,0.76888,100.32,7.7642,1.0411
2013-06-03,0.65483,0.76876,100.22,7.7636,1.0345
2013-06-04,0.65368,0.76383,100.27,7.7614,1.0341
2013-06-05,0.6513,0.76529,99.59,7.7611,1.0444
2013-06-06,0.64728,0.76231,99.07,7.763,1.0512
2013-06-07,0.64201,0.75415,95.63,7.7623,1.0502
2013-06-10,0.6438,0.75706,98.77,7.7636,1.0586
2013-06-11,0.64334,0.75341,96.89,7.7644,1.0703
2013-06-12,0.63889,0.75318,96.63,7.7649,1.049
2013-06-13,0.638,0.75103,94.15,7.7647,1.0454
2013-06-14,0.64008,0.75171,94.99,7.762,1.0404
2013-06-17,0.63549,0.74979,94.74,7.7597,1.0404
2013-06-18,0.6402,0.74772,95.37,7.7585,1.0566
2013-06-19,0.63837,0.74593,95.06,7.7563,1.0521
2013-06-20,0.64735,0.75758,97.92,7.7557,1.0851
2013-06-21,0.64742,0.75873,97.62,7.7571,1.0847
2013-06-24,0.65043,0.76418,98.23,7.7579,1.0886
2013-06-25,0.64611,0.76138,97.3,7.7567,1.0778
2013-06-26,0.65126,0.76781,97.77,7.7586,1.0775
2013-06-27,0.65462,0.76734,98.17,7.7572,1.0739
2013-06-28,0.65535,0.76453,98.92,7.7582,1.0834
2013-07-01,0.65678,0.76705,99.71,7.7555,1.0884
2013-07-02,0.65906,0.76823,99.93,7.7532,1.0926
2013-07-03,0.6553,0.77166,99.43,7.7541,1.1018
2013-07-04,0.6622,0.77018,99.85,7.7539,1.0967
2013-07-05,0.66797,0.77622,100.11,7.7538,1.0905
2013-07-08,0.67051,0.77821,101.2,7.7558,1.1008
2013-07-09,0.67279,0.77779,101.17,7.7571,1.0908
2013-07-10,0.67135,0.78046,100.24,7.757,1.0876
2013-07-11,0.66153,0.76664,99.38,7.7567,1.0857
2013-07-12,0.66188,0.76722,99.55,7.7571,1.1076
2013-07-15,0.66454,0.76852,100.43,7.7582,1.1051
2013-07-16,0.66268,0.76231,99.37,7.7578,1.0844
2013-07-17,0.65709,0.76127,99.84,7.7575,1.0866
2013-07-18,0.65753,0.76377,100.22,7.7573,1.0914
2013-07-19,0.6553,0.76202,100.34,7.7577,1.0851
2013-07-22,0.65244,0.75953,99.86,7.7581,1.084
2013-07-23,0.65216,0.75873,100.08,7.7576,1.0825
2013-07-24,0.65122,0.75494,100.11,7.7573,1.0842
2013-07-25,0.65422,0.75746,99.84,7.7576,1.0898
2013-07-26,0.64936,0.75415,98.67,7.7566,1.0814
2013-07-29,0.65064,0.75358,97.9,7.7572,1.0824
2013-07-30,0.65293,0.75279,97.85,7.7554,1.1004
2013-07-31,0.658,0.7533,97.93,7.7549,1.1092
2013-08-01,0.65669,0.75552,98.74,7.7558,1.1131
2013-08-02,0.65996,0.7574,99.81,7.7567,1.1238
2013-08-05,0.65192,0.75432,98.53,7.7568,1.1247
2013-08-06,0.65192,0.75301,98.09,7.7562,1.1157
2013-08-07,0.64604,0.7516,97.11,7.7563,1.1182
2013-08-08,0.64521,0.7485,96.32,7.7564,1.1022
2013-08-09,0.6441,0.74778,96.43,7.7555,1.0908
2013-08-12,0.64654,0.75301,96.88,7.7554,1.0916
2013-08-13,0.64676,0.75245,98.02,7.7557,1.0947
2013-08-14,0.64517,0.75512,98.29,7.7554,1.0967
2013-08-15,0.64172,0.75205,98.13,7.7546,1.0924
2013-08-16,0.63962,0.74963,97.47,7.7541,1.09
2013-08-19,0.63916,0.7494,97.96,7.7555,1.0935
2013-08-20,0.63837,0.74671,97.32,7.7545,1.1022
2013-08-21,0.63729,0.74716,97.52,7.7547,1.1066
2013-08-22,0.64178,0.75058,98.66,7.7556,1.1118
2013-08-23,0.64328,0.74878,99.1,7.7558,1.1141
2013-08-26,0.64254,0.74845,98.6,7.7552,1.11
2013-08-27,0.64545,0.74974,97.52,7.7566,1.1154
2013-08-28,0.64674,0.74923,97.48,7.7554,1.122
2013-08-29,0.64443,0.75381,98.25,7.7556,1.1186
2013-08-30,0.64522,0.75557,98.23,7.7542,1.1198
2013-09-02,0.64189,0.75717,99.26,7.7548,1.1115
2013-09-03,0.64326,0.75919,99.44,7.7546,1.1071
2013-09-04,0.64065,0.75924,99.51,7.7553,1.0913
2013-09-05,0.63862,0.75746,99.71,7.7558,1.0946
2013-09-06,0.64192,0.76237,99.65,7.7557,1.0909
2013-09-09,0.63764,0.75792,99.51,7.7553,1.0867
2013-09-10,0.63731,0.75529,100.3,7.7546,1.0767
2013-09-11,0.63416,0.75369,100.21,7.7546,1.0769
2013-09-12,0.63281,0.75245,99.46,7.7543,1.081
2013-09-13,0.63174,0.75216,99.61,7.7541,1.0816
2013-09-16,0.62776,0.74867,98.86,7.754,1.0667
2013-09-17,0.62871,0.74873,99.16,7.7541,1.0691
2013-09-18,0.62597,0.74895,99.0,7.7539,1.0696
2013-09-19,0.62163,0.73828,99.0,7.7536,1.0529
2013-09-20,0.62424,0.73997,99.58,7.7526,1.0622
2013-09-23,0.62271,0.7403,98.9,7.7533,1.0596
2013-09-24,0.62667,0.74223,98.66,7.7534,1.0649
2013-09-25,0.62326,0.74052,98.59,7.754,1.0686
2013-09-26,0.6236,0.7408,98.83,7.7541,1.066
2013-09-27,0.62052,0.73872,98.46,7.7547,1.0742
2013-09-30,0.61907,0.74047,97.58,7.7543,1.0726
2013-10-01,0.61569,0.73779,97.83,7.7551,1.0615
2013-10-02,0.61717,0.73992,97.49,7.7543,1.0698
2013-10-03,0.61748,0.73562,97.7,7.7545,1.0666
2013-10-04,0.62304,0.73567,97.13,7.7544,1.06
2013-10-07,0.62165,0.73681,96.86,7.7546,1.0626
2013-10-08,0.62069,0.73659,97.19,7.7542,1.0545
2013-10-09,0.62627,0.73992,97.34,7.7544,1.058
2013-10-10,0.62674,0.73899,97.82,7.7544,1.0602
2013-10-11,0.62583,0.73714,98.32,7.7543,1.0554
2013-10-14,0.62541,0.73725,98.19,7.7543,1.0552
2013-10-15,0.62725,0.74113,98.49,7.7543,1.05
2013-10-16,0.62377,0.73741,98.36,7.7544,1.0491
2013-10-17,0.62041,0.73196,97.82,7.754,1.0392
2013-10-18,0.61762,0.73078,97.73,7.7535,1.0357
2013-10-21,0.61938,0.73169,98.17,7.7529,1.0345
2013-10-22,0.61986,0.73131,98.38,7.7528,1.0343
2013-10-23,0.61926,0.72717,97.4,7.7529,1.0397
2013-10-24,0.6184,0.72438,97.3,7.7531,1.0398
2013-10-25,0.61835,0.72585,97.37,7.7535,1.043
2013-10-28,0.61912,0.72548,97.69,7.7533,1.0437
2013-10-29,0.62224,0.72632,97.97,7.7534,1.0535
2013-10-30,0.62225,0.72701,98.23,7.7531,1.0521
2013-10-31,0.62327,0.73308,98.23,7.753,1.0522
2013-11-01,0.62669,0.74047,98.41,7.7527,1.0563
2013-11-04,0.62609,0.74041,98.68,7.7521,1.0525
2013-11-05,0.62272,0.74107,98.26,7.7516,1.0491
2013-11-06,0.62166,0.73981,98.64,7.7516,1.0495
2013-11-07,0.6226,0.74822,98.77,7.7516,1.0541
2013-11-08,0.62188,0.74455,97.97,7.7517,1.0567
2013-11-11,0.62573,0.7466,99.19,7.7529,1.0687
2013-11-12,0.62887,0.74449,99.66,7.7531,1.0721
2013-11-13,0.62609,0.74543,99.34,7.7531,1.0741
2013-11-14,0.62306,0.74427,99.93,7.7536,1.0758
2013-11-15,0.62236,0.74294,100.29,7.7536,1.0715
2013-11-18,0.62055,0.73981,100.04,7.7527,1.0637
2013-11-19,0.62102,0.74063,99.9,7.752,1.0621
2013-11-20,0.61924,0.73926,99.95,7.7517,1.0659
2013-11-21,0.6198,0.74228,100.82,7.7519,1.079
2013-11-22,0.61725,0.73975,101.15,7.7528,1.0908
2013-11-25,0.61773,0.73997,101.8,7.7529,1.0918
2013-11-26,0.61881,0.73817,101.38,7.7524,1.097
2013-11-27,0.61345,0.73551,101.82,7.7527,1.0997
2013-11-28,0.61224,0.73573,102.31,7.7527,1.0973
2013-11-29,0.61182,0.7347,102.28,7.7528,1.0972
2013-12-02,0.61026,0.73877,102.81,7.7522,1.0943
2013-12-03,0.60915,0.73649,102.6,7.7524,1.0954
2013-12-04,0.61065,0.73573,102.49,7.7534,1.107
2013-12-05,0.61152,0.73562,102.05,7.7539,1.1062
2013-12-06,0.61181,0.73201,102.21,7.7547,1.1028
2013-12-09,0.61044,0.72876,103.0,7.7537,1.1005
2013-12-10,0.60833,0.72727,102.8,7.7531,1.0937
2013-12-11,0.61034,0.72637,102.58,7.7544,1.0985
2013-12-12,0.60958,0.72595,102.73,7.7534,1.1042
2013-12-13,0.61463,0.72849,103.39,7.7533,1.1186
2013-12-16,0.61255,0.7259,102.98,7.7537,1.1179
2013-12-17,0.61503,0.72733,103.0,7.7529,1.1216
2013-12-18,0.61103,0.72733,103.0,7.7523,1.1226
2013-12-19,0.61089,0.73169,104.3,7.7533,1.1301
2013-12-20,0.61135,0.73233,104.47,7.7547,1.1282
2013-12-23,0.61137,0.72982,103.91,7.7542,1.1181
2013-12-24,0.61095,0.73078,104.25,7.755,1.1203
2013-12-25,0.6091833333333333,0.7284866666666666,104.49333333333334,7.754966666666666,1.1210333333333333
2013-12-26,0.6074166666666667,0.7261933333333334,104.73666666666666,7.754933333333334,1.1217666666666668
2013-12-27,0.60565,0.7239,104.98,7.7549,1.1225
